ts,port_log_ret
2008-11-24 21:00:00,0.009366288712025737
2008-11-25 21:00:00,-0.0011476803753722618
2008-11-26 21:00:00,-0.0014998357251885237
2008-11-27 21:00:00,-6.807999956737475e-05
2008-11-28 21:00:00,-0.004119586861842434
2008-12-01 21:00:00,-0.01255725166269301
2008-12-02 21:00:00,0.005284558634765157
2008-12-03 21:00:00,0.0020741381017304315
2008-12-04 21:00:00,-0.001082353920735268
2008-12-05 21:00:00,0.0029914972018494634
2008-12-08 21:00:00,0.006871620860089869
2008-12-09 21:00:00,-0.0036663285174136162
2008-12-10 21:00:00,0.002839959713210741
2008-12-11 21:00:00,0.005060622782977715
2008-12-12 21:00:00,-0.001736100944403685
2008-12-15 21:00:00,0.005821868207945452
2008-12-16 21:00:00,0.0037496828431255263
2008-12-17 21:00:00,-0.0017607027976763833
2008-12-18 21:00:00,-7.681689213368719e-06
2008-12-19 21:00:00,-0.005066039369754355
2008-12-22 21:00:00,0.002367601441119979
2008-12-23 21:00:00,0.0007486492252049438
2008-12-24 21:00:00,-0.001501588384976335
2008-12-26 21:00:00,0.0029642373382689343
2008-12-29 21:00:00,-0.003839284665390338
2008-12-30 21:00:00,0.0027785809611217994
2008-12-31 21:00:00,0.0025179598166049214
2009-01-02 21:00:00,0.0026260512253675696
2009-01-05 21:00:00,-0.0033450089437027557
2009-01-06 21:00:00,0.00110009464965374
2009-01-07 21:00:00,-0.0023630991451625977
2009-01-08 21:00:00,-0.004239293098342916
2009-01-09 21:00:00,-0.008633183614299173
2009-01-12 21:00:00,-0.006103103913055354
2009-01-13 21:00:00,-0.006762176073401606
2009-01-14 21:00:00,0.00028680687525943277
2009-01-15 21:00:00,0.004477835817725674
2009-01-16 21:00:00,0.0059351185090580575
2009-01-19 21:00:00,-0.0029782704449951352
2009-01-20 21:00:00,-0.010347292555689632
2009-01-21 21:00:00,0.005556931478327811
2009-01-22 21:00:00,-0.004174611183883023
2009-01-23 21:00:00,-0.0021057128610251115
2009-01-26 21:00:00,0.0037428481264078165
2009-01-27 21:00:00,0.0016593469807872217
2009-01-28 21:00:00,0.0024982731407887935
2009-01-29 21:00:00,-0.0075508375338270255
2009-01-30 21:00:00,-0.006996986490625022
2009-02-02 21:00:00,0.0019129395022118884
2009-02-03 21:00:00,0.005047162094346925
2009-02-04 21:00:00,-0.0049101824956132665
2009-02-05 21:00:00,0.006882862173126698
2009-02-06 21:00:00,0.008795545015965163
2009-02-09 21:00:00,0.0006133962347196223
2009-02-10 21:00:00,-0.00984434652512969
2009-02-11 21:00:00,0.0012220952476821455
2009-02-12 21:00:00,2.5929477361553093e-05
2009-02-13 21:00:00,0.003850667947320828
2009-02-16 21:00:00,-0.004410617834024912
2009-02-17 21:00:00,-0.0032587374269480805
2009-02-18 21:00:00,0.0032002807127553745
2009-02-19 21:00:00,0.005042201102544488
2009-02-20 21:00:00,-0.000812412561496439
2009-02-23 21:00:00,0.0007946485926112289
2009-02-24 21:00:00,0.010582582578568662
2009-02-25 21:00:00,-0.0005267346564927469
2009-02-26 21:00:00,0.002371262078524544
2009-02-27 21:00:00,-0.003138200194014508
2009-03-02 21:00:00,-0.002883018302578437
2009-03-03 21:00:00,0.0045072754050983575
2009-03-04 21:00:00,0.0035117154056618005
2009-03-05 21:00:00,-0.00690372395447162
2009-03-06 21:00:00,0.002824876774034919
2009-03-09 21:00:00,0.0002593401947132794
2009-03-10 21:00:00,0.002553160188616335
2009-03-11 21:00:00,0.001940770388186935
2009-03-12 21:00:00,0.00652601469862698
2009-03-13 21:00:00,0.0012469255710761025
2009-03-16 21:00:00,0.0017585800393426537
2009-03-17 21:00:00,0.0024994518618453258
2009-03-18 21:00:00,0.002960345520194958
2009-03-19 21:00:00,-0.00035813544548429836
2009-03-20 21:00:00,0.0023869167941564674
2009-03-23 21:00:00,0.005035385219130206
2009-03-24 21:00:00,-0.0021077911477571437
2009-03-25 21:00:00,0.0015399284592487977
2009-03-26 21:00:00,0.0026207143046484624
2009-03-27 21:00:00,-0.007200256939453531
2009-03-30 21:00:00,-0.003773894775401036
2009-03-31 21:00:00,0.006388602373575801
2009-04-01 21:00:00,0.0008819853080452516
2009-04-02 21:00:00,0.007804741292361857
2009-04-03 21:00:00,0.0015970579924458911
2009-04-06 21:00:00,0.0010118464751264363
2009-04-07 21:00:00,-0.006071292507599739
2009-04-08 21:00:00,-0.0006208693477704349
2009-04-09 21:00:00,-0.0002844657100628849
2009-04-10 21:00:00,0.00031822281041865607
2009-04-13 21:00:00,0.0034184072593806763
2009-04-14 21:00:00,-0.0074720251464110545
2009-04-15 21:00:00,0.0014544510027416566
2009-04-16 21:00:00,-0.002489771984274629
2009-04-17 21:00:00,-0.0016635857998049566
2009-04-20 21:00:00,-0.00725321141278862
2009-04-21 21:00:00,0.0035172305635191286
2009-04-22 21:00:00,-0.0005966839589370517
2009-04-23 21:00:00,0.0020240076787326018
2009-04-24 21:00:00,4.293431043180219e-05
2009-04-27 21:00:00,-0.006859281879802425
2009-04-28 21:00:00,0.001638609742810478
2009-04-29 21:00:00,0.007135731293697173
2009-04-30 21:00:00,0.0006614063821068885
2009-05-01 21:00:00,0.0015702961702681445
2009-05-04 21:00:00,0.0022231673668091263
2009-05-05 21:00:00,-0.0012097014740427383
2009-05-06 21:00:00,-0.000930620009690077
2009-05-07 21:00:00,0.004974663277955463
2009-05-08 21:00:00,0.002821279608476529
2009-05-11 21:00:00,-0.0033656508169637766
2009-05-12 21:00:00,-0.00028095184917073925
2009-05-13 21:00:00,-0.005146604036053784
2009-05-14 21:00:00,0.002230927882082562
2009-05-15 21:00:00,-0.004200236855582937
2009-05-18 21:00:00,0.004656639812805556
2009-05-19 21:00:00,0.0009539961595410097
2009-05-20 21:00:00,-0.0010928290357864585
2009-05-21 21:00:00,0.0018408858225068534
2009-05-22 21:00:00,0.0014362386079354663
2009-05-25 21:00:00,-7.108764299191292e-05
2009-05-26 21:00:00,4.958897334413854e-05
2009-05-27 21:00:00,-0.0025719721507560687
2009-05-28 21:00:00,0.005967410873558562
2009-05-29 21:00:00,-0.000318064666588302
2009-06-01 21:00:00,0.004966128036638916
2009-06-02 21:00:00,0.0009408490739072257
2009-06-03 21:00:00,-0.001246934288617839
2009-06-04 21:00:00,0.0003749904228187447
2009-06-05 21:00:00,0.002530750549056605
2009-06-08 21:00:00,-0.002228184474243877
2009-06-09 21:00:00,0.00045506058510811113
2009-06-10 21:00:00,0.001047729139776356
2009-06-11 21:00:00,0.0019908048572301546
2009-06-12 21:00:00,0.0017759618693187283
2009-06-19 21:00:00,-0.006759596250903088
2009-06-22 21:00:00,-0.0037756467291529218
2009-06-23 21:00:00,0.0030349641942474257
2009-06-24 21:00:00,0.0023691305379240682
2009-06-25 21:00:00,0.0018893377981089757
2009-06-26 21:00:00,-0.0005608865816737348
2009-06-29 21:00:00,0.0031646230978170297
2009-06-30 21:00:00,0.0009229325107590208
2009-07-01 21:00:00,0.0005342394460210353
2009-07-02 21:00:00,-0.005121276026536848
2009-07-03 21:00:00,0.0002572289579481247
2009-07-06 21:00:00,-0.0023109105147467667
2009-07-07 21:00:00,-0.0030853485238435106
2009-07-08 21:00:00,-0.007355973474435334
2009-07-09 21:00:00,0.0027619083272791
2009-07-10 21:00:00,-0.0031952052834763917
2009-07-13 21:00:00,0.0011629532911895664
2009-07-14 21:00:00,0.0016827610764965555
2009-07-15 21:00:00,0.0028743953757276
2009-07-16 21:00:00,0.0006775708756156864
2009-07-17 21:00:00,-0.0004902961587305694
2009-07-20 21:00:00,0.003275788746354291
2009-07-21 21:00:00,-0.0016093520336402344
2009-07-22 21:00:00,-0.0004510509780322751
2009-07-23 21:00:00,0.0007183494109261187
2009-07-24 21:00:00,0.0010172521615708706
2009-07-27 21:00:00,0.001738770493270666
2009-07-28 21:00:00,-0.0019366172548619946
2009-07-29 21:00:00,-0.0010479394553545673
2009-07-30 21:00:00,0.0028669246087097166
2009-07-31 21:00:00,0.001027159189542259
2009-08-03 21:00:00,0.004326406734473401
2009-08-04 21:00:00,0.0006391458815175397
2009-08-05 21:00:00,-0.001167942255437191
2009-08-06 21:00:00,0.000771306736123077
2009-08-07 21:00:00,0.002754149290320196
2009-08-10 21:00:00,-0.0006055295200985994
2009-08-11 21:00:00,-0.0027722635590619544
2009-08-12 21:00:00,3.415701816888159e-05
2009-08-13 21:00:00,0.0017858738988947977
2009-08-14 21:00:00,-0.004658490648922986
2009-08-17 21:00:00,-0.0033426890477678784
2009-08-18 21:00:00,0.001367115088276367
2009-08-19 21:00:00,-0.00093501790958018
2009-08-20 21:00:00,-0.00028989992210822423
2009-08-21 21:00:00,0.0018750859172841324
2009-08-24 21:00:00,0.00013349244500901022
2009-08-25 21:00:00,-0.00022622288877600222
2009-08-26 21:00:00,-0.0003552453462414459
2009-08-27 21:00:00,0.0005303789315158479
2009-08-28 21:00:00,-0.0001454273822032883
2009-08-31 21:00:00,-0.00024242766633965064
2009-09-01 21:00:00,-0.0039169607996942125
2009-09-02 21:00:00,-0.00014837918200964577
2009-09-03 21:00:00,0.0014773586470395
2009-09-04 21:00:00,0.0021611717330126358
2009-09-07 21:00:00,0.0004546972604648001
2009-09-08 21:00:00,0.0017872926113098792
2009-09-09 21:00:00,0.0003011352845924074
2009-09-10 21:00:00,-0.0010142206725481306
2009-09-11 21:00:00,-0.0028958233893007007
2009-09-14 21:00:00,0.0018795299218221243
2009-09-15 21:00:00,0.0007512065639965892
2009-09-16 21:00:00,0.0011432531952960132
2009-09-17 21:00:00,8.256541984111374e-05
2009-09-18 21:00:00,-2.3525917835539033e-05
2009-09-21 21:00:00,0.0018230565742085912
2009-09-22 21:00:00,-0.00012173636137377075
2009-09-23 21:00:00,-0.00044497653210089707
2009-09-24 21:00:00,-0.00041549044586735293
2009-09-25 21:00:00,-0.003910331278645559
2009-09-28 21:00:00,-0.0008634512206182345
2009-09-29 21:00:00,0.0004998088223442236
2009-09-30 21:00:00,0.00032085972964123626
2009-10-01 21:00:00,-0.0023340296478762267
2009-10-02 21:00:00,-0.0006715925849869537
2009-10-05 21:00:00,0.001643422420960898
2009-10-06 21:00:00,-0.0002370223980001325
2009-10-07 21:00:00,-0.0004013716140131772
2009-10-08 21:00:00,0.0021699882334781395
2009-10-09 21:00:00,0.0014738073246801462
2009-10-12 21:00:00,0.00028403668213886296
2009-10-13 21:00:00,0.000966205415349967
2009-10-14 21:00:00,9.071090059905177e-05
2009-10-15 21:00:00,0.005573203710321675
2009-10-16 21:00:00,0.00016378097305284726
2009-10-19 21:00:00,0.00031907719413202395
2009-10-20 21:00:00,0.0019778758880450707
2009-10-21 21:00:00,0.0016414276278658379
2009-10-22 21:00:00,0.0013023394105024942
2009-10-23 21:00:00,0.0020912576898778614
2009-10-26 21:00:00,-0.0008768462702375989
2009-10-27 21:00:00,-0.002830479225112814
2009-10-28 21:00:00,-0.0055359199017621236
2009-10-29 21:00:00,0.004571421558024184
2009-10-30 21:00:00,-0.003412685385656278
2009-11-02 21:00:00,-0.0007724770726132397
2009-11-03 21:00:00,-0.002148513062832885
2009-11-04 21:00:00,0.003740683645018423
2009-11-05 21:00:00,0.0011833363674866324
2009-11-06 21:00:00,-0.0007827351704930651
2009-11-09 21:00:00,0.0021298028625051633
2009-11-10 21:00:00,-0.0014900371813241604
2009-11-11 21:00:00,-0.0005666861140601137
2009-11-12 21:00:00,-0.00041482170398022525
2009-11-13 21:00:00,6.166497830795511e-05
2009-11-16 21:00:00,-0.0007880362332989145
2009-11-17 21:00:00,-0.0013684274104459313
2009-11-18 21:00:00,0.0019397778298341733
2009-11-19 21:00:00,-0.001816117506701907
2009-11-20 21:00:00,-0.0008119421659343882
2009-11-23 21:00:00,0.0011710929095097556
2009-11-24 21:00:00,-0.0019239291339152027
2009-11-25 21:00:00,-0.0003243259563334786
2009-11-26 21:00:00,-0.005177512949352514
2009-11-27 21:00:00,-0.0016479772734053144
2009-11-30 21:00:00,0.001172706186171752
2009-12-01 21:00:00,0.0019367065346829145
2009-12-02 21:00:00,0.0019076228259992563
2009-12-03 21:00:00,0.0033241401699738524
2009-12-04 21:00:00,0.0016416516212967168
2009-12-07 21:00:00,-0.004165991928465411
2009-12-08 21:00:00,-0.004924561058738832
2009-12-09 21:00:00,-0.0012043963192341826
2009-12-10 21:00:00,0.0016145907644287026
2009-12-11 21:00:00,0.0011327501695869947
2009-12-14 21:00:00,-0.0003851745365226702
2009-12-15 21:00:00,-0.0003172904947304927
2009-12-16 21:00:00,-0.0006149620587362541
2009-12-17 21:00:00,-0.004339055934982051
2009-12-18 21:00:00,0.00046006709459608356
2009-12-21 21:00:00,-0.0004243006832435779
2009-12-22 21:00:00,-4.8667026547938395e-05
2009-12-23 21:00:00,-0.0002777599672379756
2009-12-24 21:00:00,0.001323981054875961
2009-12-28 21:00:00,-0.00015957750136079651
2009-12-29 21:00:00,0.001698073008024066
2009-12-30 21:00:00,0.0020490452604943346
2009-12-31 21:00:00,0.0006705000622342147
2010-01-04 21:00:00,0.0018532225009971963
2010-01-05 21:00:00,-0.0035720436569542002
2010-01-06 21:00:00,0.0026993174565004075
2010-01-07 21:00:00,0.0005224170182884124
2010-01-08 21:00:00,6.642768769624716e-06
2010-01-11 21:00:00,0.0017027096616074613
2010-01-12 21:00:00,-0.004437172543893697
2010-01-13 21:00:00,0.0013940173440071882
2010-01-14 21:00:00,-0.0011058970468891482
2010-01-15 21:00:00,-0.003159761049185931
2010-01-18 21:00:00,-0.0003025932647666375
2010-01-19 21:00:00,3.444901617858002e-05
2010-01-20 21:00:00,-0.0038010440274080497
2010-01-21 21:00:00,-0.0030986591466016563
2010-01-22 21:00:00,0.0008842637021685512
2010-01-25 21:00:00,0.0011188466428376659
2010-01-26 21:00:00,-0.003186577931151383
2010-01-27 21:00:00,-0.000392524378512357
2010-01-28 21:00:00,-0.0012688577396085944
2010-01-29 21:00:00,-0.0018361220715232458
2010-02-01 21:00:00,0.0024730245915168397
2010-02-02 21:00:00,-0.0010977770979275362
2010-02-03 21:00:00,0.00027812689631797206
2010-02-04 21:00:00,-0.010588856748196996
2010-02-05 21:00:00,0.00010554054586191187
2010-02-08 21:00:00,-0.0003369880150271141
2010-02-09 21:00:00,0.00444622609675542
2010-02-10 21:00:00,-0.0009103353473501906
2010-02-11 21:00:00,-0.0008412127496961687
2010-02-12 21:00:00,-0.0008981456259558888
2010-02-15 21:00:00,-0.0004944076690531737
2010-02-16 21:00:00,0.004970858063662721
2010-02-17 21:00:00,-0.00022566762223073577
2010-02-18 21:00:00,0.00016384090855259162
2010-02-19 21:00:00,-0.00025453043261401546
2010-02-22 21:00:00,-0.0009006386304859586
2010-02-23 21:00:00,-0.004242971877477855
2010-02-24 21:00:00,0.0009084731700566331
2010-02-25 21:00:00,-0.0025517279815885016
2010-02-26 21:00:00,0.0005258310691844324
2010-03-01 21:00:00,-0.0009590108819806809
2010-03-02 21:00:00,-0.0004118940438439297
2010-03-03 21:00:00,0.00042790286140871906
2010-03-04 21:00:00,-0.0007235156127220885
2010-03-05 21:00:00,0.004955489405923448
2010-03-08 21:00:00,-0.0001219142904853873
2010-03-09 21:00:00,-0.001026467058783664
2010-03-10 21:00:00,0.002418788581147413
2010-03-11 21:00:00,0.0004925714200818792
2010-03-12 21:00:00,0.00010169640953398298
2010-03-15 21:00:00,-0.0017046998288280967
2010-03-16 21:00:00,0.0008051751627610933
2010-03-17 21:00:00,-0.0005561865492256443
2010-03-18 21:00:00,-0.0028092798041889065
2010-03-19 21:00:00,-0.0015159801430293736
2010-03-22 21:00:00,-0.0003011214292663311
2010-03-23 21:00:00,-0.0012944619631672495
2010-03-24 21:00:00,0.001611117393564235
2010-03-25 21:00:00,-0.00017854572654990746
2010-03-26 21:00:00,0.002060370244480759
2010-03-29 21:00:00,0.002758684166810213
2010-03-30 21:00:00,-0.0005543413196823141
2010-03-31 21:00:00,0.002239571364944292
2010-04-01 21:00:00,0.0028223501150745067
2010-04-02 21:00:00,0.0005588587576329034
2010-04-05 21:00:00,-0.0017567311794382907
2010-04-06 21:00:00,-0.0022424489934417535
2010-04-07 21:00:00,-0.00180387014086589
2010-04-08 21:00:00,0.0001909090091195866
2010-04-09 21:00:00,0.0031709389659050503
2010-04-12 21:00:00,0.00116513116586546
2010-04-13 21:00:00,-9.100515343219245e-05
2010-04-14 21:00:00,0.0014309665594036851
2010-04-15 21:00:00,-0.0018795230108789086
2010-04-16 21:00:00,-0.003563550574788299
2010-04-19 21:00:00,0.00043778072347325323
2010-04-20 21:00:00,0.0004585762430832469
2010-04-21 21:00:00,-0.0016335979074824573
2010-04-22 21:00:00,-0.0008597049419678295
2010-04-23 21:00:00,0.0029363344878426314
2010-04-26 21:00:00,0.00020910740004891713
2010-04-27 21:00:00,-0.005490773893832205
2010-04-28 21:00:00,0.003313031508248401
2010-04-29 21:00:00,8.01033453055247e-05
2010-04-30 21:00:00,0.002270629427636832
2010-05-03 21:00:00,-0.0013177140152082407
2010-05-04 21:00:00,-0.004637548344980309
2010-05-05 21:00:00,-0.004906487799783814
