ts,ricci_div_z,fwd_return_1h,fiedler_lambda2
2017-03-15 17:00:00,-0.9499006071736456,-0.0011557658234281388,0.0
2017-03-15 18:00:00,-0.9499006071736456,0.004342952686148879,0.0
2017-03-15 19:00:00,-0.9499006071736456,0.00029723218447944943,0.0
2017-03-15 20:00:00,1.0526464378236753,-9.209066751310305e-05,3.0
2017-03-15 21:00:00,1.0526464378236753,0.0005063937549753181,3.0
2017-03-16 14:00:00,1.0526464378236753,-0.0012978858845151674,3.0
2017-03-16 15:00:00,1.0526464378236753,-0.0009221032989850654,3.0
2017-03-16 16:00:00,1.0526464378236753,0.0008802079535519027,3.0
2017-03-16 17:00:00,1.0526464378236753,-0.00041905001975134164,3.0
2017-03-16 18:00:00,1.0526464378236753,-0.0013841122921046329,3.0
2017-03-16 19:00:00,1.0526464378236753,0.0012080589055565383,3.0
2017-03-16 20:00:00,1.0526464378236753,-0.00016140950359699014,3.0
2017-03-16 21:00:00,1.0526464378236753,-0.0038627238924338466,3.0
2017-03-17 14:00:00,1.0526464378236753,-0.0008421585018865407,0.9999999999999998
2017-03-17 15:00:00,1.0526464378236753,0.0002527220281757532,0.9999999999999998
2017-03-17 16:00:00,1.0526464378236753,0.00016844587663275725,0.9999999999999998
2017-03-17 17:00:00,1.0526464378236753,0.0007576555134613815,0.9999999999999998
2017-03-17 18:00:00,1.0526464378236753,-4.207691660976681e-05,0.9999999999999998
2017-03-17 19:00:00,1.0526464378236753,-0.0023591374817259285,0.9999999999999998
2017-03-17 20:00:00,1.0526464378236753,-0.00010544852540009932,0.9999999999999998
2017-03-17 21:00:00,1.0526464378236753,-0.0008228803384502275,0.9999999999999998
2017-03-20 14:00:00,1.0526464378236753,0.0016450841015514621,3.0
2017-03-20 15:00:00,1.0526464378236753,-0.0004215585080240855,3.0
2017-03-20 16:00:00,1.0526464378236753,-0.0002951967296770724,3.0
2017-03-20 17:00:00,1.0526464378236753,-0.0017730126855861111,3.0
2017-03-20 18:00:00,1.0526464378236753,-0.0006339814244470163,3.0
2017-03-20 19:00:00,1.0526464378236753,0.0009297019284819679,0.9999999999999998
2017-03-20 20:00:00,1.0526464378236753,0.0016881558800381689,3.0
2017-03-21 14:00:00,1.0526464378236753,-0.007343093591536645,3.0
2017-03-21 15:00:00,1.0526464378236753,-0.0012539186595936988,3.0
2017-03-21 16:00:00,1.0526464378236753,-0.001915790955913716,0.9999999999999998
2017-03-21 17:00:00,1.0526464378236753,-0.0032011636880167967,0.9999999999999998
2017-03-21 18:00:00,1.0526464378236753,0.0022632172953642197,0.9999999999999998
2017-03-21 19:00:00,-0.9499006071736456,-0.002776355789871857,0.0
2017-03-21 20:00:00,-0.9499006071736456,-0.0021837809483524454,0.0
2017-03-22 14:00:00,-0.9499006071736456,0.002782416931423393,0.0
2017-03-22 15:00:00,-0.9499006071736456,0.0014096542274495136,0.0
2017-03-22 16:00:00,-0.9499006071736456,-0.0016234116563341094,0.0
2017-03-22 17:00:00,-0.9499006071736456,-0.000983873116967247,0.0
2017-03-22 18:00:00,-0.9499006071736456,0.0023084332149144646,0.0
2017-03-22 19:00:00,-0.9499006071736456,0.00034153734829400886,0.0
2017-03-22 20:00:00,-0.9499006071736456,-0.0004696439331477701,0.0
2017-03-23 14:00:00,-0.9499006071736456,0.002601613613937745,0.0
2017-03-23 15:00:00,-0.9499006071736456,0.0011919206229873043,0.0
2017-03-23 16:00:00,-0.9499006071736456,0.0009780159813461487,0.0
2017-03-23 17:00:00,-0.9499006071736456,-0.0025107464570371,0.0
2017-03-23 18:00:00,-0.9499006071736456,-0.00034092604365918615,0.0
2017-03-23 19:00:00,-0.9499006071736456,-0.00247519597191401,0.0
2017-03-23 20:00:00,-0.9499006071736456,-0.0001068273350800484,0.0
2017-03-23 21:00:00,-0.9499006071736456,0.002582023306994066,0.0
2017-03-24 14:00:00,-0.9499006071736456,0.001288515882724812,0.0
2017-03-24 15:00:00,-0.9499006071736456,-0.00034060308362197813,0.0
2017-03-24 16:00:00,-0.9499006071736456,-0.0013315935814026255,0.0
2017-03-24 17:00:00,-0.9499006071736456,-0.002347919968694568,0.0
2017-03-24 18:00:00,-0.9499006071736456,-0.0018394940163012873,0.0
2017-03-24 19:00:00,-0.9499006071736456,0.0015402719913278204,0.0
2017-03-24 20:00:00,-0.9499006071736456,0.0,0.0
2017-03-24 21:00:00,-0.9499006071736456,-0.0061323576540857705,0.0
2017-03-27 14:00:00,-0.9499006071736456,0.0015688300392737488,0.0
2017-03-27 15:00:00,-0.9499006071736456,0.0015663726662790967,0.0
2017-03-27 16:00:00,-0.9499006071736456,0.0013755248766969983,0.0
2017-03-27 17:00:00,-0.9499006071736456,-0.0010346811888128176,0.0
2017-03-27 18:00:00,-0.9499006071736456,0.0011545749972975382,0.0
2017-03-27 19:00:00,1.0526464378236753,8.991092402370474e-05,3.0
2017-03-27 20:00:00,1.0526464378236753,-0.0011994775143860552,3.0
2017-03-28 14:00:00,1.0526464378236753,0.003000274029869704,3.0
2017-03-28 15:00:00,1.0526464378236753,0.0032383959215695974,3.0
2017-03-28 16:00:00,1.0526464378236753,0.00020870646788953077,3.0
2017-03-28 17:00:00,1.0526464378236753,0.002857873851223619,3.0
2017-03-28 18:00:00,1.0526464378236753,-8.706149413644382e-05,3.0
2017-03-28 19:00:00,1.0526464378236753,-0.0007286408197642484,3.0
2017-03-28 20:00:00,1.0526464378236753,-0.00012113754545525199,3.0
2017-03-29 14:00:00,1.0526464378236753,0.0014441938494119651,3.0
2017-03-29 15:00:00,1.0526464378236753,-0.0011509387153455248,3.0
2017-03-29 16:00:00,1.0526464378236753,-0.0003846493097706318,3.0
2017-03-29 17:00:00,1.0526464378236753,0.001518609628003745,3.0
2017-03-29 18:00:00,1.0526464378236753,0.00036072893097651045,3.0
2017-03-29 19:00:00,1.0526464378236753,-0.0003861970671560649,3.0
2017-03-29 20:00:00,1.0526464378236753,0.0005898453418346826,3.0
2017-03-30 14:00:00,1.0526464378236753,0.003013807968046271,3.0
2017-03-30 15:00:00,1.0526464378236753,-0.0016127294808935117,3.0
2017-03-30 16:00:00,1.0526464378236753,-0.0005868998614346909,3.0
2017-03-30 17:00:00,1.0526464378236753,0.001311045052422597,3.0
2017-03-30 18:00:00,1.0526464378236753,-9.313549103948783e-05,3.0
2017-03-30 19:00:00,1.0526464378236753,0.0002539854564650455,3.0
2017-03-30 20:00:00,1.0526464378236753,-0.0009273590623718523,3.0
2017-03-31 14:00:00,1.0526464378236753,0.00038121055991300386,3.0
2017-03-31 15:00:00,1.0526464378236753,0.0001355065193414309,3.0
2017-03-31 16:00:00,1.0526464378236753,0.0004169907930858242,3.0
2017-03-31 17:00:00,1.0526464378236753,-0.0004212250938863713,3.0
2017-03-31 18:00:00,1.0526464378236753,-0.001105765982634597,3.0
2017-03-31 19:00:00,1.0526464378236753,-0.000638172262438138,3.0
2017-03-31 20:00:00,1.0526464378236753,-6.150654993673798e-05,3.0
2017-03-31 21:00:00,1.0526464378236753,0.00010392265618700355,3.0
2017-04-03 14:00:00,1.0526464378236753,-0.004629716627667119,3.0
2017-04-03 15:00:00,1.0526464378236753,-0.0014968019852118527,3.0
2017-04-03 16:00:00,1.0526464378236753,0.0021379075201456293,3.0
2017-04-03 17:00:00,1.0526464378236753,-0.00034925570557550777,3.0
2017-04-03 18:00:00,1.0526464378236753,0.0016238554910741176,3.0
2017-04-03 19:00:00,1.0526464378236753,0.0010435785272803974,3.0
2017-04-03 20:00:00,1.0526464378236753,-0.00010622093539637334,3.0
2017-04-03 21:00:00,1.0526464378236753,-0.0011947000959705873,3.0
2017-04-04 14:00:00,1.0526464378236753,-0.0008043563349019918,3.0
2017-04-04 15:00:00,1.0526464378236753,0.0018673267993763612,3.0
2017-04-04 16:00:00,1.0526464378236753,-0.0010587163310519032,3.0
2017-04-04 17:00:00,1.0526464378236753,0.0008950924658274321,3.0
2017-04-04 18:00:00,1.0526464378236753,-0.00012964310970339522,3.0
2017-04-04 19:00:00,1.0526464378236753,0.0011024926156792002,3.0
2017-04-04 20:00:00,1.0526464378236753,8.492010085129756e-05,3.0
2017-04-04 21:00:00,1.0526464378236753,0.0057154988030390114,3.0
2017-04-05 14:00:00,1.0526464378236753,0.0009683943450635692,3.0
2017-04-05 15:00:00,1.0526464378236753,-0.0014793417201555028,3.0
2017-04-05 16:00:00,1.0526464378236753,0.0013928783968943672,3.0
2017-04-05 17:00:00,1.0526464378236753,0.000672529717323714,3.0
2017-04-05 18:00:00,1.0526464378236753,-0.004852763202159908,3.0
2017-04-05 19:00:00,1.0526464378236753,-0.005566182432838553,3.0
2017-04-05 20:00:00,1.0526464378236753,-8.092837630137539e-05,3.0
2017-04-05 21:00:00,1.0526464378236753,0.0022783971733954162,3.0
2017-04-06 14:00:00,1.0526464378236753,-0.000223142894196686,3.0
2017-04-06 15:00:00,1.0526464378236753,0.0014675791935585376,3.0
2017-04-06 16:00:00,1.0526464378236753,-0.0008938837506011675,3.0
2017-04-06 17:00:00,1.0526464378236753,0.0011548914327114198,3.0
2017-04-06 18:00:00,1.0526464378236753,-0.002853560013036348,3.0
2017-04-06 19:00:00,1.0526464378236753,0.001705041125700019,3.0
2017-04-06 20:00:00,1.0526464378236753,-6.372545375032456e-06,3.0
2017-04-06 21:00:00,1.0526464378236753,-0.002754614654883104,3.0
2017-04-07 14:00:00,1.0526464378236753,0.0019152079704581816,3.0
2017-04-07 15:00:00,1.0526464378236753,0.00037622632688916104,3.0
2017-04-07 16:00:00,1.0526464378236753,0.0010577763470908754,3.0
2017-04-07 17:00:00,1.0526464378236753,0.0007618401247035108,3.0
2017-04-07 18:00:00,1.0526464378236753,-0.0011886392966942861,3.0
2017-04-07 19:00:00,1.0526464378236753,-0.0010964983280511214,3.0
2017-04-07 20:00:00,1.0526464378236753,4.4648409726553836e-05,3.0
2017-04-07 21:00:00,1.0526464378236753,0.0032921054296467223,3.0
2017-04-10 14:00:00,1.0526464378236753,-0.0005320304718232998,3.0
2017-04-10 15:00:00,1.0526464378236753,-0.0023434525689721656,3.0
2017-04-10 16:00:00,1.0526464378236753,0.001613835161530756,3.0
2017-04-10 17:00:00,1.0526464378236753,0.0005557452963020056,3.0
2017-04-10 18:00:00,1.0526464378236753,4.453110339264669e-05,3.0
2017-04-10 19:00:00,1.0526464378236753,-0.0020462362985261555,3.0
2017-04-10 20:00:00,1.0526464378236753,-0.0002465100773475736,3.0
2017-04-10 21:00:00,1.0526464378236753,-0.003248553143391751,3.0
2017-04-11 14:00:00,1.0526464378236753,-0.0035308591370748783,3.0
2017-04-11 15:00:00,1.0526464378236753,0.001116355578915584,3.0
2017-04-11 16:00:00,1.0526464378236753,0.002706581116420465,3.0
2017-04-11 17:00:00,1.0526464378236753,0.0002749439739051746,3.0
2017-04-11 18:00:00,1.0526464378236753,0.000764756481517334,3.0
2017-04-11 19:00:00,1.0526464378236753,0.0009833114547808813,3.0
2017-04-11 20:00:00,1.0526464378236753,-1.063672499502663e-05,3.0
2017-04-11 21:00:00,1.0526464378236753,-0.001605314488117017,3.0
2017-04-12 14:00:00,1.0526464378236753,-0.001695401816378715,3.0
2017-04-12 15:00:00,1.0526464378236753,-0.0010357151791097936,3.0
2017-04-12 16:00:00,1.0526464378236753,-0.00034191468279661934,3.0
2017-04-12 17:00:00,1.0526464378236753,0.002898292933572601,3.0
2017-04-12 18:00:00,1.0526464378236753,-0.0017533386173423306,3.0
2017-04-12 19:00:00,1.0526464378236753,-0.0004462908288709576,3.0
2017-04-12 20:00:00,1.0526464378236753,-0.00023496993560986106,3.0
2017-04-12 21:00:00,1.0526464378236753,0.00034602741651299965,3.0
2017-04-13 14:00:00,1.0526464378236753,0.0006767568449016295,3.0
2017-04-13 15:00:00,1.0526464378236753,4.268305696148208e-06,3.0
2017-04-13 16:00:00,1.0526464378236753,-0.003054357716394385,3.0
2017-04-13 17:00:00,1.0526464378236753,-0.0019885237911227366,3.0
2017-04-13 18:00:00,1.0526464378236753,0.0016181181284594776,3.0
2017-04-13 19:00:00,1.0526464378236753,-0.003995387665692397,3.0
2017-04-13 20:00:00,1.0526464378236753,4.9449763887456125e-05,3.0
2017-04-13 21:00:00,1.0526464378236753,0.002829609285322592,3.0
2017-04-17 14:00:00,1.0526464378236753,0.0016964985947234886,3.0
2017-04-17 15:00:00,1.0526464378236753,-0.0001776546804374369,3.0
2017-04-17 16:00:00,1.0526464378236753,0.0006676467626401401,3.0
2017-04-17 17:00:00,1.0526464378236753,0.0005645839230724473,3.0
2017-04-17 18:00:00,1.0526464378236753,3.84827533174497e-05,3.0
2017-04-17 19:00:00,1.0526464378236753,0.0027221009638254247,3.0
2017-04-17 20:00:00,1.0526464378236753,0.00018334189690825378,3.0
2017-04-17 21:00:00,1.0526464378236753,-0.00043069352983729427,3.0
2017-04-18 14:00:00,1.0526464378236753,-0.0022246475253326187,3.0
2017-04-18 15:00:00,1.0526464378236753,-0.0027395635547429534,3.0
2017-04-18 16:00:00,1.0526464378236753,0.0006470425881196873,3.0
2017-04-18 17:00:00,1.0526464378236753,0.0015366542063971532,3.0
2017-04-18 18:00:00,1.0526464378236753,0.0002565922848225917,3.0
2017-04-18 19:00:00,1.0526464378236753,-1.710410413016806e-05,3.0
2017-04-18 20:00:00,1.0526464378236753,-6.414299614139842e-05,3.0
2017-04-18 21:00:00,1.0526464378236753,0.004473717216466783,3.0
2017-04-19 14:00:00,1.0526464378236753,-0.0017171445938648918,3.0
2017-04-19 15:00:00,1.0526464378236753,-0.0002964312050735469,3.0
2017-04-19 16:00:00,1.0526464378236753,-0.0005376390096992371,3.0
2017-04-19 17:00:00,1.0526464378236753,-0.0008518533662146208,3.0
2017-04-19 18:00:00,1.0526464378236753,-0.0024014749704686263,3.0
2017-04-19 19:00:00,1.0526464378236753,-0.0002483886867442011,3.0
2017-04-19 20:00:00,1.0526464378236753,-0.0001734804137468548,3.0
2017-04-19 21:00:00,1.0526464378236753,0.0020306183029322722,3.0
2017-04-20 14:00:00,1.0526464378236753,0.001879298379096947,3.0
2017-04-20 15:00:00,1.0526464378236753,0.002318624185765864,3.0
2017-04-20 16:00:00,1.0526464378236753,0.001667446896191685,3.0
2017-04-20 17:00:00,1.0526464378236753,0.0019086183388829765,3.0
2017-04-20 18:00:00,1.0526464378236753,-0.000980392235389549,3.0
2017-04-20 19:00:00,1.0526464378236753,-0.0008411018930015009,3.0
2017-04-20 20:00:00,1.0526464378236753,-4.887362238440155e-05,3.0
2017-04-20 21:00:00,1.0526464378236753,-0.0010205167251157268,3.0
2017-04-21 14:00:00,1.0526464378236753,-0.0007660715800352399,3.0
2017-04-21 15:00:00,1.0526464378236753,0.0005980116822412647,3.0
2017-04-21 16:00:00,1.0526464378236753,-0.0012794572249127379,3.0
2017-04-21 17:00:00,1.0526464378236753,0.0003152262839625179,3.0
2017-04-21 18:00:00,1.0526464378236753,0.00011499025789663224,3.0
2017-04-21 19:00:00,1.0526464378236753,-0.0010737569739316833,3.0
2017-04-21 20:00:00,1.0526464378236753,0.0001364140167517446,3.0
2017-04-21 21:00:00,1.0526464378236753,0.010174158090535007,3.0
2017-04-24 14:00:00,1.0526464378236753,-8.650345649993222e-05,3.0
2017-04-24 15:00:00,1.0526464378236753,-0.001351268814584503,3.0
2017-04-24 16:00:00,1.0526464378236753,0.0008933087968303751,3.0
2017-04-24 17:00:00,1.0526464378236753,0.0008882934695306653,3.0
2017-04-24 18:00:00,1.0526464378236753,0.0002931113580547648,3.0
2017-04-24 19:00:00,1.0526464378236753,-0.00017290422203491203,3.0
2017-04-24 20:00:00,1.0526464378236753,0.00021717976349510724,3.0
2017-04-24 21:00:00,1.0526464378236753,0.005170947873645755,3.0
2017-04-25 14:00:00,1.0526464378236753,-3.146207404545716e-05,3.0
2017-04-25 15:00:00,1.0526464378236753,0.0007820633240862259,3.0
2017-04-25 16:00:00,1.0526464378236753,-0.0007128480677575049,3.0
2017-04-25 17:00:00,1.0526464378236753,0.0010104165997761466,3.0
2017-04-25 18:00:00,1.0526464378236753,-4.190570379157114e-05,3.0
2017-04-25 19:00:00,1.0526464378236753,-0.0002975810039541382,3.0
2017-04-25 20:00:00,1.0526464378236753,-0.0001048031274213395,3.0
2017-04-25 21:00:00,1.0526464378236753,0.0010726647526852994,3.0
2017-04-26 14:00:00,1.0526464378236753,0.0011196229191761267,3.0
2017-04-26 15:00:00,1.0526464378236753,-0.0005816289120550357,3.0
2017-04-26 16:00:00,1.0526464378236753,0.001754318550247354,3.0
2017-04-26 17:00:00,1.0526464378236753,-0.0014320794460454989,3.0
2017-04-26 18:00:00,1.0526464378236753,0.00030958651621475685,3.0
2017-04-26 19:00:00,1.0526464378236753,-0.002491960010996999,3.0
2017-04-26 20:00:00,1.0526464378236753,-4.403157274157882e-05,3.0
2017-04-26 21:00:00,1.0526464378236753,0.0005261552740577767,3.0
2017-04-27 14:00:00,1.0526464378236753,-0.0015079337143553849,3.0
2017-04-27 15:00:00,1.0526464378236753,-0.0004849512991911521,3.0
2017-04-27 16:00:00,1.0526464378236753,0.0034566967762140422,3.0
2017-04-27 17:00:00,1.0526464378236753,-0.0010405730161762044,3.0
2017-04-27 18:00:00,1.0526464378236753,0.00011730180721050182,3.0
2017-04-27 19:00:00,1.0526464378236753,-0.00046090770301340073,3.0
2017-04-27 20:00:00,1.0526464378236753,0.00016553221263229244,3.0
2017-04-27 21:00:00,1.0526464378236753,-0.000498775077454826,3.0
2017-04-28 14:00:00,1.0526464378236753,-0.0006269651841304453,3.0
2017-04-28 15:00:00,1.0526464378236753,-0.0010493158374854552,3.0
2017-04-28 16:00:00,1.0526464378236753,0.0004135618969008447,3.0
2017-04-28 17:00:00,1.0526464378236753,-0.0005227539805832285,3.0
2017-04-28 18:00:00,1.0526464378236753,-0.00023102254882820716,3.0
2017-04-28 19:00:00,1.0526464378236753,0.0002457221776628347,3.0
2017-04-28 20:00:00,1.0526464378236753,-1.469962883481684e-05,3.0
2017-04-28 21:00:00,1.0526464378236753,0.001703717326534182,3.0
2017-05-01 14:00:00,1.0526464378236753,0.0010853396418143881,3.0
2017-05-01 15:00:00,1.0526464378236753,-0.00014869312384538358,3.0
2017-05-01 16:00:00,1.0526464378236753,-0.0007291256681913741,3.0
2017-05-01 17:00:00,1.0526464378236753,0.00184064740549353,3.0
2017-05-01 18:00:00,1.0526464378236753,-0.0002448054698002036,3.0
2017-05-01 19:00:00,1.0526464378236753,-0.001243783859239581,3.0
2017-05-01 20:00:00,1.0526464378236753,-2.0952368980296077e-05,3.0
2017-05-01 21:00:00,1.0526464378236753,-0.0011551545596009166,3.0
2017-05-02 14:00:00,1.0526464378236753,0.00046977009393202177,3.0
2017-05-02 15:00:00,1.0526464378236753,0.0003899093195798591,3.0
2017-05-02 16:00:00,1.0526464378236753,0.001049483995337361,3.0
2017-05-02 17:00:00,1.0526464378236753,-0.0006660118494700998,3.0
2017-05-02 18:00:00,1.0526464378236753,-0.0008404779691153784,3.0
2017-05-02 19:00:00,1.0526464378236753,0.0013892368871278966,3.0
2017-05-02 20:00:00,1.0526464378236753,-1.884550351581675e-05,3.0
2017-05-02 21:00:00,1.0526464378236753,-0.0017038439100880765,3.0
2017-05-03 14:00:00,1.0526464378236753,-0.0021375740174037535,3.0
2017-05-03 15:00:00,1.0526464378236753,0.0018816419512853262,3.0
2017-05-03 16:00:00,1.0526464378236753,-0.0002476031814970376,3.0
2017-05-03 17:00:00,1.0526464378236753,-0.0001616046293799318,3.0
2017-05-03 18:00:00,1.0526464378236753,0.0009587517242454398,3.0
2017-05-03 19:00:00,1.0526464378236753,0.0003354508700764185,3.0
2017-05-03 20:00:00,1.0526464378236753,5.030792644367384e-05,3.0
2017-05-03 21:00:00,1.0526464378236753,-0.0005136790750994187,3.0
2017-05-04 14:00:00,1.0526464378236753,0.0007002155440438758,3.0
2017-05-04 15:00:00,1.0526464378236753,-0.0003814937833437255,0.9999999999999998
2017-05-04 16:00:00,1.0526464378236753,6.708637583054086e-05,0.9999999999999998
2017-05-04 17:00:00,-0.9499006071736456,5.86968871951726e-05,0.0
2017-05-04 18:00:00,-0.9499006071736456,-6.49860437458703e-05,0.0
2017-05-04 19:00:00,-0.9499006071736456,0.0009052315454313684,0.0
2017-05-04 20:00:00,-0.9499006071736456,0.0001047192791242175,0.0
2017-05-04 21:00:00,-0.9499006071736456,0.00041876748966230144,0.0
2017-05-05 14:00:00,-0.9499006071736456,0.00020722503771247212,0.0
2017-05-05 15:00:00,-0.9499006071736456,0.0006695247252411353,0.0
2017-05-05 16:00:00,-0.9499006071736456,-0.0004602500912834265,0.0
2017-05-05 17:00:00,-0.9499006071736456,0.000648473182211459,0.0
2017-05-05 18:00:00,-0.9499006071736456,0.0005644567985029991,0.0
2017-05-05 19:00:00,-0.9499006071736456,0.0018416749826583767,0.0
2017-05-05 20:00:00,-0.9499006071736456,0.00011890321188277182,0.0
2017-05-05 21:00:00,-0.9499006071736456,-0.001001732245630366,0.0
2017-05-08 14:00:00,-0.9499006071736456,-0.0003069813214488637,0.0
2017-05-08 15:00:00,-0.9499006071736456,0.00022554648128243732,0.0
2017-05-08 16:00:00,-0.9499006071736456,0.000586600271710084,0.0
2017-05-08 17:00:00,-0.9499006071736456,0.0005028244862536485,0.0
2017-05-08 18:00:00,-0.9499006071736456,-0.00038387636314600335,0.0
2017-05-08 19:00:00,-0.9499006071736456,0.00025037086314694647,0.0
